click_id,campaign_id,creative_id,platform,click_timestamp,cost_per_click,raw_utm_url,conversion_value
362375,1013,5654,google,2026-06-06 18:48:57,12.34,https://valuetainment.com/?utm_campaign=p@t_lib_bundle&utm_source=facebook&utm_medium=ppc,336.42
405359,1009,5429,Google,01/06/2026 06:51,6.35,https://valuetainment.com/?utm_medium=Paid_Social&utm_campaign=leadership_101_ev&utm_source=TikTok,
871780,1011,5104,GOOGLE,2025-10-17 16:08:47,2.7,https://valuetainment.com/?utm_source=google&utm_medium=cpc&utm_campaign=CONSULT_DFY_RETGT,128.14
653274,1004,5654,META,2026-01-17T04:09:26Z,9.93,https://valuetainment.com/?utm_campaign=sales mastery lnch&utm_source=Google,304.09
666657,1004,5890,meta,2025-10-24T07:12:47Z,3.08,https://valuetainment.com/?utm_campaign=sales-mastery-lnch&utm_source=google&utm_medium=Paid_Social,
950588,1010,5281,Meta,01/09/2026 00:34,2.01,https://valuetainment.com/?utm_campaign=pbd-cold-scale,45.2
376852,1015,5032,Google,2025-10-17T18:33:08Z,4.55,https://valuetainment.com/?utm_medium=CPC&utm_source=TikTok&utm_campaign=pbdytremarketing,241.76
344720,1012,5777,meta,2025-12-18T19:03:34Z,8.53,https://valuetainment.com/?utm_campaign=vt summit vip,791.22
287934,1011,5692,META,2025-11-28 13:04:10,7.04,https://valuetainment.com/?utm_medium=CPC&utm_campaign=consult_&utm_source=meta,30.18
749908,1014,5616,Meta,2026-03-02 16:52:43,4.4,https://valuetainment.com/?utm_campaign=brandproteinq2&utm_medium=Paid_Social,
809893,1001,5890,meta,2026-03-11 10:27:01,5.01,https://valuetainment.com/?utm_source=Google&utm_campaign=Pbd_pod_prosp_q1&utm_medium=CPC,384.83
572053,1014,5006,Meta,2025-10-09T13:14:26Z,10.88,https://valuetainment.com/?utm_source=Google&utm_campaign=brand_pr,
271200,1004,5250,google,2026-05-31 20:25:58,8.23,https://valuetainment.com/?utm_campaign=sales_ma&utm_medium=ppc&utm_source=Google,176.47
780667,1007,5025,Meta,10/30/2025 09:02,5.74,https://valuetainment.com/?utm_campaign=VT_SUMMIT_LASTCALL&utm_source=google&utm_medium=cpc,610.61
909296,1008,5429,meta,2026-06-08T08:24:22Z,,https://valuetainment.com/?utm_source=tik_tok&utm_campaign=brandfxsponsor,544.85
458175,1006,5718,TikTok,12/26/2025 17:44,5.39,https://valuetainment.com/?utm_medium=cpc&utm_campaign=Ceo_bootcamp_prosp,663.23
781834,1004,5228,meta,2026-06-02T11:54:42Z,7.49,https://valuetainment.com/?utm_medium=ppc&utm_campaign=sales_mastery_lnch&utm_source=meta,
712024,1011,5223,Meta,01/12/2026 03:42,4.26,https://valuetainment.com/?utm_source=Google&utm_campaign=consult--dfy--retgt!!&utm_medium=paid,
795027,1010,5459,tiktok,2026-01-18 16:42:12,,https://valuetainment.com/?utm_source=meta&utm_medium=paid&utm_campaign=pbd-cold-scale,334.94
346595,1014,5913,tiktok,2026-03-07 03:01:02,9.48,https://valuetainment.com/?utm_campaign=brand_pr&utm_source=facebook&utm_medium=CPC,666.96
858077,1002,5558,TikTok,2026-03-01T11:18:19Z,1.12,https://valuetainment.com/?utm_source=google&utm_campaign=BRAND_GS_PROMO&utm_medium=CPC,166.09
891634,1015,5733,meta,12/08/2025 10:15,5.51,https://valuetainment.com/?utm_campaign=pbd_yt_rem@rketing&utm_medium=CPC&utm_source=meta,197.92
920351,1002,5032,GOOGLE,2026-06-05T00:25:47Z,4.03,https://valuetainment.com/?utm_source=tik_tok&utm_campaign=brand gs promo,147.18
813322,1004,5733,Google,2026-05-11T22:09:08Z,9.97,https://valuetainment.com/?utm_source=META&utm_campaign=sales_ma&utm_medium=ppc,679.87
576157,1005,5095,Google,2026-02-15T21:47:42Z,8.5,https://valuetainment.com/?utm_source=Google&utm_campaign=pbd_reta&utm_medium=Paid_Social,
445947,1015,5032,meta,2026-02-14 10:55:26,6.6,https://valuetainment.com/?utm_medium=paid&utm_source=meta&utm_campaign=pbd_yt_rem@rketing,766.72
877462,1009,5104,google,2026-02-17 01:36:45,1.38,https://valuetainment.com/?utm_source=facebook&utm_medium=paid&utm_campaign=Leadership_101_ev,541.91
651429,1012,5223,google,2026-04-28T21:56:26Z,0.73,https://valuetainment.com/?utm_medium=cpc&utm_source=google&utm_campaign=vt--summit--vip!!,64.24
234278,1012,5203,tiktok,2025-12-31 05:03:15,6.28,https://valuetainment.com/?utm_source=Google&utm_medium=CPC&utm_campaign=Vt_summit_vip,391.34
652605,1004,5027,GOOGLE,2025-10-09T19:14:23Z,2.84,https://valuetainment.com/?utm_campaign=sales_ma&utm_medium=cpc&utm_source=Google,
132498,1012,5759,meta,2026-02-06 14:01:30,8.33,https://valuetainment.com/?utm_campaign=Vt_summit_vip&utm_medium=paid&utm_source=tik_tok,347.36
378031,1008,5733,meta,2025-12-16T16:37:41Z,10.64,https://valuetainment.com/?utm_campaign=brand fx sponsor&utm_medium=ppc&utm_source=tiktok,
492096,1003,5142,tik_tok,05/11/2026 12:16,,https://valuetainment.com/?utm_source=google&utm_medium=Paid_Social&utm_campaign=vt-summit-earlybird,793.05
537521,1006,5203,google,02/15/2026 15:27,4.72,https://valuetainment.com/?utm_source=meta&utm_medium=ppc&utm_campaign=ceobootcampprosp,697.36
871066,1013,5913,META ,05/11/2026 11:05,,https://valuetainment.com/?utm_campaign=p@t_lib_bundle&utm_source=META,
110371,1010,5604,GOOGLE,03/01/2026 10:41,10.9,https://valuetainment.com/?utm_campaign=pbd cold scale&utm_source=meta&utm_medium=paid,655.33
789893,1001,5238,Meta,2025-10-26 03:19:44,7.23,https://valuetainment.com/?utm_source=Google&utm_medium=Paid_Social&utm_campaign=pbdpodprospq1,
168917,1013,5432,meta,2026-06-06 06:59:25,10.26,https://valuetainment.com/?utm_campaign=pat_lib_bundle&utm_source=facebook&utm_medium=CPC,
288238,1007,5250,META,2025-11-09T09:09:50Z,8.67,https://valuetainment.com/?utm_source=facebook&utm_campaign=vt-summit-lastcall&utm_medium=Paid_Social,371.94
459482,1009,5616,meta,11/18/2025 14:25,2.24,https://valuetainment.com/?utm_campaign=leadership101ev,595.71
667379,1004,5095,META,2026-01-08 00:55:41,5.76,https://valuetainment.com/?utm_source=google&utm_campaign=sales--mastery--lnch!!,
145873,1007,5142,Google,2026-05-03T06:19:17Z,7.13,https://valuetainment.com/?utm_medium=cpc&utm_source=facebook&utm_campaign=vtsummitlastcall,435.0
770623,1002,5025,Google,2026-03-30T08:09:38Z,8.46,https://valuetainment.com/?utm_medium=paid&utm_campaign=brand-gs-promo&utm_source=facebook,445.22
331612,1002,5665,META,11/17/2025 08:23,9.34,https://valuetainment.com/?utm_medium=paid&utm_campaign=br@nd_gs_pr0m0&utm_source=google,
102188,1001,5616,tiktok,2026-02-16T17:48:57Z,0.84,https://valuetainment.com/?utm_source=meta&utm_medium=ppc&utm_campaign=pbd_pod_prosp_q1,
442230,1013,5665,google,12/28/2025 14:24,,https://valuetainment.com/?utm_source=tik_tok&utm_medium=ppc&utm_campaign=pat lib bundle,
153223,1004,5284,meta,2026-02-09T16:45:09Z,7.76,https://valuetainment.com/?utm_campaign=sales_ma&utm_source=meta&utm_medium=ppc,193.2
874167,1015,5517,tiktok,2026-06-02T05:38:26Z,2.16,https://valuetainment.com/?utm_medium=cpc&utm_source=google&utm_campaign=Pbd_yt_remarketing,251.79
579247,1004,5203,meta,2026-06-03T22:13:44Z,2.75,https://valuetainment.com/?utm_source=meta&utm_campaign=sales--mastery--lnch!!&utm_medium=ppc,
864828,1004,5006,meta,01/05/2026 04:29,11.6,https://valuetainment.com/?utm_medium=ppc&utm_campaign=sales_ma&utm_source=tik_tok,149.22
191177,1014,5733,META,12/25/2025 04:42,12.34,https://valuetainment.com/?utm_campaign=brand_protein_q2&utm_medium=ppc&utm_source=google,
350020,1005,5558,Meta,2026-02-20T14:24:58Z,7.17,https://valuetainment.com/?utm_source=Google&utm_campaign=Pbd_retarget_warm,714.0
207216,1012,5665,meta,06/08/2026 15:45,7.07,https://valuetainment.com/?utm_medium=paid&utm_campaign=vt--summit--vip!!&utm_source=meta,
820223,1001,5142,tik_tok,2026-01-04T16:46:14Z,6.42,https://valuetainment.com/?utm_medium=ppc&utm_campaign= pbd_pod_prosp_q1 &utm_source=TikTok,84.66
444827,1006,5558,meta,2025-10-24 16:11:01,,https://valuetainment.com/?utm_campaign=Ceo_bootcamp_prosp&utm_medium=cpc,
527683,1002,5027,Meta,2025-12-09T03:23:30Z,6.37,https://valuetainment.com/?utm_medium=ppc&utm_campaign=brand--gs--promo!!,721.66
575973,1011,5890,meta,02/28/2026 09:01,8.61,https://valuetainment.com/?utm_source=TikTok&utm_medium=ppc&utm_campaign=consult-dfy-retgt,738.56
269546,1002,5574,META,2026-05-26T13:43:23Z,1.14,https://valuetainment.com/?utm_medium=ppc&utm_source=META&utm_campaign=brand_gs_promo,601.09
289511,1014,5665,meta,2026-05-23 10:31:40,7.17,https://valuetainment.com/?utm_campaign=brand protein q2&utm_source=facebook&utm_medium=Paid_Social,266.6
273571,1001,5142,Meta,2026-05-10T23:48:40Z,10.14,https://valuetainment.com/?utm_medium=cpc&utm_source=Google&utm_campaign=PBD_POD_PROSP_Q1,162.49
195005,1001,5574,meta,2025-10-24T14:57:33Z,9.78,https://valuetainment.com/?utm_medium=paid&utm_campaign=PBD_POD_PROSP_Q1&utm_source=tik_tok,
376511,1011,5027,Google,2025-12-22T18:16:00Z,1.79,https://valuetainment.com/?utm_source=META&utm_medium=Paid_Social&utm_campaign=consult_,69.18
279983,1014,5558,Google,04/09/2026 00:09,2.45,https://valuetainment.com/?utm_source=tiktok&utm_campaign=brand_protein_q2&utm_medium=ppc,284.72
244122,1001,5089,Meta,2026-05-04T21:17:53Z,5.32,https://valuetainment.com/?utm_medium=paid&utm_campaign=pbd_p0d_pr0sp_q1&utm_source=meta,
462066,1011,5758,Google,2026-04-29T16:23:13Z,2.05,https://valuetainment.com/?utm_campaign=CONSULT_DFY_RETGT&utm_source=tiktok,780.14
617077,1005,5095,google,10/30/2025 20:57,2.46,https://valuetainment.com/?utm_medium=CPC&utm_campaign=pbd--retarget--warm!!&utm_source=google,
988544,1011,5517,google,2026-03-29 08:31:25,10.93,https://valuetainment.com/?utm_medium=cpc&utm_source=Google&utm_campaign=consult_,488.97
157105,1005,5429,Google,2026-04-23 13:02:15,,https://valuetainment.com/?utm_campaign=Pbd_retarget_warm&utm_medium=Paid_Social,
333090,1009,5432,meta,11/30/2025 16:34,0.84,https://valuetainment.com/?utm_medium=ppc&utm_campaign=le@dership_101_ev,743.7
936598,1009,5238,Meta,2026-03-14T11:32:43Z,9.88,https://valuetainment.com/?utm_campaign=leadership-101-ev&utm_medium=paid&utm_source=facebook,188.34
778569,1011,5429,meta,2025-12-22 12:24:53,2.93,https://valuetainment.com/?utm_campaign=consult--dfy--retgt!!&utm_source=google,
896976,1008,5517,Meta,2026-03-05T03:03:17Z,7.6,https://valuetainment.com/?utm_source=google&utm_medium=Paid_Social&utm_campaign=brandfxsponsor,
135395,1014,5142,meta,2025-12-19T06:35:06Z,9.26,https://valuetainment.com/?utm_source=TikTok&utm_medium=ppc&utm_campaign=br@nd_pr0tein_q2,174.18
970455,1011,5459,google,2026-06-06 02:48:29,6.44,https://valuetainment.com/?utm_campaign=consultdfyretgt&utm_source=meta,626.66
379069,1015,5733,Google,2025-10-10 19:33:50,5.24,https://valuetainment.com/?utm_medium=Paid_Social&utm_source=TikTok&utm_campaign=pbd_yt_remarketing,61.95
183723,1009,5228,meta,2026-04-01T11:49:20Z,1.86,https://valuetainment.com/?utm_campaign=le@dership_101_ev&utm_source=facebook&utm_medium=Paid_Social,
975522,1004,5030,Meta,2026-01-25 22:55:57,11.78,https://valuetainment.com/?utm_campaign=sales mastery lnch&utm_medium=cpc&utm_source=google,338.6
142210,1009,5238,google,04/20/2026 16:31,,https://valuetainment.com/?utm_campaign=leadership-101-ev&utm_medium=paid,
518740,1012,5142,TikTok,11/23/2025 00:05,5.23,https://valuetainment.com/?utm_campaign=vt--summit--vip!!&utm_source=TikTok,
395123,1011,5718,meta,2026-03-25 19:45:43,3.59,https://valuetainment.com/?utm_source=Google&utm_campaign=consult_&utm_medium=CPC,
659699,1009,5250,Google,2026-03-13T19:50:27Z,6.91,https://valuetainment.com/?utm_source=google&utm_medium=ppc&utm_campaign=LEADERSHIP_101_EV,
119369,1009,5284,Meta,04/05/2026 06:28,5.26,https://valuetainment.com/?utm_campaign= leadership_101_ev &utm_source=Google,
295515,1007,5095,meta,02/04/2026 05:32,11.37,https://valuetainment.com/?utm_campaign=vt summit lastcall&utm_medium=CPC,566.3
360703,1008,5284,Google,2026-05-06 06:17:11,0.77,https://valuetainment.com/?utm_medium=cpc&utm_campaign=brand--fx--sponsor!!,
296052,1012,5692,TIKTOK,05/16/2026 20:32,5.48,https://valuetainment.com/?utm_medium=CPC&utm_campaign=VT_SUMMIT_VIP,15.87
629115,1001,5095,Meta,2026-03-12T23:19:15Z,3.97,https://valuetainment.com/?utm_medium=Paid_Social&utm_campaign=pbd-pod-prosp-q1&utm_source=facebook,
382719,1013,5604,TIKTOK,2026-02-05T15:15:06Z,9.54,https://valuetainment.com/?utm_campaign=pat-lib-bundle&utm_source=TikTok,684.54
792559,1012,5284,google,2025-11-02T00:28:21Z,4.17,https://valuetainment.com/?utm_campaign=vtsummitvip&utm_source=tik_tok,157.58
139569,1002,5890,Meta,12/30/2025 11:39,2.33,https://valuetainment.com/?utm_source=meta&utm_campaign= brand_gs_promo &utm_medium=CPC,
180541,1007,5754,meta,2026-03-05T21:49:02Z,,https://valuetainment.com/?utm_source=TikTok&utm_campaign=vt_summi&utm_medium=ppc,717.7
619320,1001,5025,google,2026-03-27 15:23:55,11.32,https://valuetainment.com/?utm_campaign=Pbd_pod_prosp_q1&utm_source=META&utm_medium=paid,
500604,1004,5104,meta,2025-12-20T00:46:54Z,2.71,https://valuetainment.com/?utm_campaign=SALES_MASTERY_LNCH,549.72
138361,1003,5225,Meta,2026-01-15T00:11:39Z,10.58,https://valuetainment.com/?utm_campaign=vt summit earlybird&utm_source=META&utm_medium=CPC,28.1
265409,1005,5459,meta,05/04/2026 09:16,7.0,https://valuetainment.com/?utm_campaign=pbd-retarget-warm&utm_source=meta,
741193,1013,5654,meta,2026-01-29 15:59:29,,https://valuetainment.com/?utm_medium=cpc&utm_campaign=p@t_lib_bundle&utm_source=meta,365.55
675478,1004,5225,tik_tok,11/10/2025 09:48,1.95,https://valuetainment.com/?utm_medium=CPC&utm_campaign=sales_mastery_lnch&utm_source=tik_tok,292.73
794693,1014,5238,Meta,2026-06-06 22:31:12,7.28,https://valuetainment.com/?utm_campaign=br@nd_pr0tein_q2&utm_medium=ppc&utm_source=tiktok,677.53
290706,1003,5203,GOOGLE,06/05/2026 05:34,4.7,https://valuetainment.com/?utm_campaign=vt summit earlybird&utm_source=google&utm_medium=paid,385.03
812530,1014,5432,meta,04/02/2026 01:35,2.57,https://valuetainment.com/?utm_source=TikTok&utm_campaign=brand protein q2&utm_medium=CPC,85.65
165014,1014,5238,META,03/23/2026 14:36,9.03,https://valuetainment.com/?utm_campaign=brand--protein--q2!!&utm_source=TikTok,357.31
669171,1013,5032,META ,2026-01-13T08:54:24Z,7.33,https://valuetainment.com/?utm_campaign=PAT_LIB_BUNDLE&utm_source=facebook&utm_medium=CPC,
118276,1001,5517,google,2026-03-15T09:45:14Z,2.64,https://valuetainment.com/?utm_medium=Paid_Social&utm_source=Google&utm_campaign=pbd--pod--prosp--q1!!,422.5
836828,1015,5692,TikTok,2025-12-20 09:40:26,1.18,https://valuetainment.com/?utm_campaign=PBD_YT_REMARKETING&utm_source=facebook,
708358,1008,5142,Meta,2026-03-01T01:59:23Z,8.42,https://valuetainment.com/?utm_source=tiktok&utm_campaign=brand-fx-sponsor,
441820,1001,5429,Google,2026-05-24 20:08:15,4.7,https://valuetainment.com/?utm_medium=cpc&utm_campaign=pbd--pod--prosp--q1!!&utm_source=google,256.94
239911,1006,5281,Meta,12/14/2025 21:33,4.73,https://valuetainment.com/?utm_campaign=ceo_boot&utm_source=TikTok&utm_medium=ppc,83.47
261520,1002,5114,meta,03/24/2026 22:03,7.51,https://valuetainment.com/?utm_medium=Paid_Social&utm_campaign= brand_gs_promo &utm_source=Google,
512015,1009,5603,tik_tok,03/08/2026 01:06,6.09,https://valuetainment.com/?utm_medium=CPC&utm_source=Google&utm_campaign= leadership_101_ev ,489.86
313923,1008,5225,META ,2025-11-12T00:43:57Z,12.36,https://valuetainment.com/?utm_campaign= brand_fx_sponsor &utm_medium=Paid_Social&utm_source=tik_tok,
145561,1013,5284,META,2026-06-02T03:20:51Z,6.91,https://valuetainment.com/?utm_medium=CPC&utm_source=google&utm_campaign=PAT_LIB_BUNDLE,302.83
634456,1009,5616,Google,2026-01-07T23:00:44Z,2.19,https://valuetainment.com/?utm_campaign=Leadership_101_ev&utm_source=Google&utm_medium=cpc,
401195,1004,5558,TikTok,11/16/2025 08:08,,https://valuetainment.com/?utm_campaign=sales-mastery-lnch,
492022,1001,5027,tiktok,2026-05-07T22:12:32Z,3.67,https://valuetainment.com/?utm_campaign=pbd_p0d_pr0sp_q1&utm_source=TikTok&utm_medium=CPC,622.69
954221,1004,5281,Meta,2026-06-03 03:17:07,7.23,https://valuetainment.com/?utm_campaign=sales_ma&utm_source=Google&utm_medium=cpc,
739202,1001,5025,meta,2025-10-19T17:28:56Z,7.51,https://valuetainment.com/?utm_campaign=pbd_p0d_pr0sp_q1&utm_medium=ppc,
887324,1006,5203,GOOGLE,2026-03-03T18:53:45Z,,https://valuetainment.com/?utm_medium=paid&utm_campaign=CEO_BOOTCAMP_PROSP,49.72
244104,1014,5089,META,2026-02-15 17:21:05,2.75,https://valuetainment.com/?utm_medium=CPC&utm_source=meta&utm_campaign=brand_pr,50.24
247554,1009,5142,meta,2026-02-14T09:10:55Z,,https://valuetainment.com/?utm_medium=paid&utm_source=META&utm_campaign=leadership101ev,153.74
523531,1008,5604,Meta,11/07/2025 12:17,4.03,https://valuetainment.com/?utm_source=TikTok&utm_medium=cpc&utm_campaign=br@nd_fx_sp0ns0r,329.54
611333,1004,5223,TIKTOK,2026-01-30T02:25:25Z,2.96,https://valuetainment.com/?utm_medium=Paid_Social&utm_source=META&utm_campaign=Sales_mastery_lnch,422.12
423174,1004,5238,google,2026-05-04T21:39:32Z,1.88,https://valuetainment.com/?utm_source=TikTok&utm_medium=Paid_Social&utm_campaign=SALES_MASTERY_LNCH,
730519,1005,5913,meta,2026-04-02T09:43:18Z,5.49,https://valuetainment.com/?utm_campaign= pbd_retarget_warm &utm_medium=cpc&utm_source=meta,641.74
495737,1004,5114,Meta,2026-04-29 05:07:47,9.84,https://valuetainment.com/?utm_medium=Paid_Social&utm_campaign=sales mastery lnch&utm_source=google,
428154,1011,5574,TikTok,2026-01-17 04:03:39,11.82,https://valuetainment.com/?utm_medium=CPC&utm_campaign=consult_dfy_retgt&utm_source=facebook,
266492,1003,5250,meta,2026-03-13T15:37:29Z,6.7,https://valuetainment.com/?utm_campaign=vt_summi&utm_source=facebook&utm_medium=ppc,594.0
971395,1005,5459,meta,2026-02-23 12:54:07,8.14,https://valuetainment.com/?utm_medium=ppc&utm_source=META&utm_campaign=pbd--retarget--warm!!,
602657,1001,5228,GOOGLE,10/17/2025 11:38,,https://valuetainment.com/?utm_campaign=pbd--pod--prosp--q1!!,638.33
553876,1007,5654,GOOGLE,03/02/2026 14:54,8.5,https://valuetainment.com/?utm_medium=CPC&utm_campaign=VT_SUMMIT_LASTCALL&utm_source=meta,73.62
745441,1008,5104,META,2026-01-10 04:51:55,9.57,https://valuetainment.com/?utm_campaign=brand--fx--sponsor!!&utm_source=tik_tok,227.5
108830,1001,5284,meta,2026-05-03T05:50:53Z,2.37,https://valuetainment.com/?utm_source=meta&utm_medium=CPC&utm_campaign=Pbd_pod_prosp_q1,
342587,1004,5203,Meta,2025-12-06T06:06:49Z,6.2,https://valuetainment.com/?utm_medium=paid&utm_campaign= sales_mastery_lnch &utm_source=google,469.25
317952,1010,5095,META,2025-11-19 07:57:03,9.16,https://valuetainment.com/?utm_source=tiktok&utm_campaign= pbd_cold_scale &utm_medium=Paid_Social,796.22
686749,1005,5558,Google,2026-05-06 16:19:41,12.15,https://valuetainment.com/?utm_source=META&utm_campaign=pbd_ret@rget_w@rm,3.79
986384,1011,5284,tiktok,2026-05-06T13:38:06Z,12.26,https://valuetainment.com/?utm_campaign=consult--dfy--retgt!!&utm_medium=paid&utm_source=meta,
315651,1004,5095,google,2026-02-11 16:46:43,4.27,https://valuetainment.com/?utm_campaign= sales_mastery_lnch &utm_medium=ppc&utm_source=facebook,730.56
645872,1006,5913,META,2025-11-29 15:19:41,10.59,https://valuetainment.com/?utm_campaign= ceo_bootcamp_prosp &utm_medium=paid&utm_source=meta,
204720,1002,5228,Google,02/07/2026 02:05,12.34,https://valuetainment.com/?utm_source=google&utm_campaign=brand_gs_promo,557.57
453245,1015,5828,META ,02/19/2026 16:09,3.3,https://valuetainment.com/?utm_campaign=pbd_yt_remarketing&utm_source=TikTok&utm_medium=ppc,
236205,1012,5913,meta,01/23/2026 18:59,3.7,https://valuetainment.com/?utm_medium=paid&utm_campaign=Vt_summit_vip&utm_source=Google,551.96
972872,1010,5228,meta,2025-11-25 05:44:16,2.72,https://valuetainment.com/?utm_source=tiktok&utm_campaign= pbd_cold_scale ,579.91
931896,1008,5142,TIKTOK,04/13/2026 16:06,5.94,https://valuetainment.com/?utm_campaign=brand-fx-sponsor&utm_medium=paid&utm_source=tiktok,604.53
506145,1003,5517,Meta,12/18/2025 12:44,5.97,https://valuetainment.com/?utm_source=facebook&utm_medium=paid&utm_campaign= vt_summit_earlybird ,
330382,1011,5733,Meta,2025-10-02 16:29:30,10.68,https://valuetainment.com/?utm_medium=cpc&utm_source=META&utm_campaign=consult-dfy-retgt,646.41
104707,1008,5025,Meta,04/23/2026 16:39,,https://valuetainment.com/?utm_medium=CPC&utm_source=tiktok&utm_campaign=BRAND_FX_SPONSOR,
366086,1015,5032,GOOGLE,04/04/2026 22:07,0.61,https://valuetainment.com/?utm_medium=cpc&utm_campaign=pbd_yt_r&utm_source=Google,
348207,1015,5006,Google,2026-06-02 07:42:07,1.58,https://valuetainment.com/?utm_medium=cpc&utm_campaign=pbd_yt_r&utm_source=TikTok,
614862,1002,5459,meta,2026-05-19T09:48:49Z,3.91,https://valuetainment.com/?utm_campaign=brand-gs-promo&utm_source=TikTok&utm_medium=ppc,415.53
643395,1012,5142,META,2026-05-07T03:57:14Z,9.81,https://valuetainment.com/?utm_source=tik_tok&utm_campaign=vt_summit_vip&utm_medium=cpc,
513190,1008,5238,GOOGLE,2025-11-24T05:53:46Z,,https://valuetainment.com/?utm_source=Google&utm_campaign=br@nd_fx_sp0ns0r&utm_medium=Paid_Social,6.74
101568,1002,5758,meta,2025-11-22 04:57:10,4.23,https://valuetainment.com/?utm_medium=paid&utm_campaign=brand_gs&utm_source=google,192.41
703484,1003,5654,Meta,2025-11-27 05:20:53,5.72,https://valuetainment.com/?utm_medium=CPC&utm_campaign=vt--summit--earlybird!!&utm_source=TikTok,297.0
245952,1003,5223,meta,2025-11-20 00:07:51,11.16,https://valuetainment.com/?utm_medium=CPC&utm_campaign=VT_SUMMIT_EARLYBIRD&utm_source=google,582.92
694752,1007,5733,TIKTOK,2026-04-06 23:38:21,9.93,https://valuetainment.com/?utm_campaign=vt-summit-lastcall&utm_medium=cpc&utm_source=tiktok,543.52
158487,1011,5558,Meta,2025-10-09 23:16:15,7.77,https://valuetainment.com/?utm_campaign=CONSULT_DFY_RETGT&utm_source=tiktok&utm_medium=paid,745.51
826572,1013,5890,meta,2026-04-17 04:01:04,3.97,https://valuetainment.com/?utm_campaign=patlibbundle&utm_medium=CPC&utm_source=google,480.66
628302,1011,5759,META,2026-03-20 16:21:57,1.57,https://valuetainment.com/?utm_source=tik_tok&utm_medium=paid&utm_campaign=consultdfyretgt,537.47
753834,1013,5692,Google,2025-10-24T08:04:29Z,6.08,https://valuetainment.com/?utm_source=tiktok&utm_medium=paid&utm_campaign=pat_lib_bundle,
751114,1008,5281,Meta,2026-03-27 19:41:46,8.56,https://valuetainment.com/?utm_source=tik_tok&utm_campaign=brand-fx-sponsor&utm_medium=cpc,782.47
928673,1001,5089,meta,2026-01-21 09:52:27,4.73,https://valuetainment.com/?utm_source=Google&utm_medium=CPC&utm_campaign=Pbd_pod_prosp_q1,589.43
365518,1015,5733,Meta,2026-01-27T15:29:42Z,9.52,https://valuetainment.com/?utm_source=Google&utm_campaign=pbd--yt--remarketing!!&utm_medium=CPC,37.72
573355,1007,5733,google,2025-11-25T15:12:45Z,9.47,https://valuetainment.com/?utm_medium=CPC&utm_campaign=vt-summit-lastcall&utm_source=facebook,602.74
983127,1007,5284,Google,2026-05-24 15:33:15,1.31,https://valuetainment.com/?utm_source=google&utm_medium=cpc&utm_campaign=vt_summit_lastcall,
825667,1015,5759,Meta,2025-11-08 19:41:02,9.32,https://valuetainment.com/?utm_campaign=pbd_yt_remarketing&utm_medium=cpc,
567746,1007,5114,Google,2025-12-01T21:32:06Z,6.74,https://valuetainment.com/?utm_source=Google&utm_campaign=vt summit lastcall&utm_medium=paid,
450520,1006,5284,TIKTOK,11/20/2025 14:33,1.62,https://valuetainment.com/?utm_campaign= ceo_bootcamp_prosp &utm_medium=CPC&utm_source=tiktok,
561419,1011,5654,META,04/16/2026 21:19,9.57,https://valuetainment.com/?utm_source=META&utm_medium=Paid_Social&utm_campaign=consult-dfy-retgt,
123316,1010,5429,meta,12/19/2025 23:12,5.0,https://valuetainment.com/?utm_medium=Paid_Social&utm_campaign=pbd_c0ld_sc@le,458.03
117224,1011,5603,meta,06/04/2026 00:52,5.41,https://valuetainment.com/?utm_source=facebook&utm_campaign=consult_&utm_medium=ppc,601.38
535353,1003,5558,tiktok,2026-01-18T05:17:47Z,11.42,https://valuetainment.com/?utm_source=meta&utm_campaign=vt-summit-earlybird&utm_medium=paid,449.33
413538,1008,5459,google,05/24/2026 06:18,7.99,https://valuetainment.com/?utm_medium=cpc&utm_campaign=br@nd_fx_sp0ns0r&utm_source=meta,
462806,1001,5558,Google,2025-12-30 11:17:41,9.18,https://valuetainment.com/?utm_source=facebook&utm_campaign=Pbd_pod_prosp_q1,66.34
575067,1005,5238,meta,2026-02-27 21:10:36,2.28,https://valuetainment.com/?utm_source=tiktok&utm_medium=paid&utm_campaign= pbd_retarget_warm ,122.36
789558,1014,5754,tik_tok,2026-01-09T10:48:35Z,2.63,https://valuetainment.com/?utm_medium=ppc&utm_campaign=br@nd_pr0tein_q2&utm_source=META,
925999,1015,5228,tiktok,2026-05-05 10:03:37,0.74,https://valuetainment.com/?utm_source=tiktok&utm_medium=paid&utm_campaign=pbdytremarketing,374.45
882233,1014,5718,google,2026-01-30T15:08:21Z,7.74,https://valuetainment.com/?utm_source=tik_tok&utm_campaign=brand protein q2,
817292,1006,5558,TikTok,2026-01-28 22:52:02,3.77,https://valuetainment.com/?utm_campaign=Ceo_bootcamp_prosp&utm_medium=Paid_Social&utm_source=meta,578.31
911129,1011,5665,GOOGLE,2025-10-29 22:10:26,7.23,https://valuetainment.com/?utm_campaign=Consult_dfy_retgt&utm_source=TikTok&utm_medium=cpc,
964710,1012,5238,TIKTOK,2026-02-04 01:02:53,,https://valuetainment.com/?utm_medium=cpc&utm_campaign=vt_summi&utm_source=TikTok,
899645,1011,5250,meta,2025-12-06T20:32:28Z,3.22,https://valuetainment.com/?utm_campaign= consult_dfy_retgt &utm_medium=Paid_Social&utm_source=tiktok,140.5
